year,month,region,province,thai_visitors,foreign_visitors,income_from_thai_visitors,income_from_foreign_visitors
2563,เมษายน,ภาคเหนือ,เชียงใหม่,2707.00,816.00,19.46,21.68
2563,เมษายน,ภาคเหนือ,พิจิตร,0.00,17.00,0.53,0.45
2563,เมษายน,ภาคเหนือ,นครสวรรค์,1870.00,23.00,3.29,0.61
2563,เมษายน,ภาคเหนือ,ตาก,2156.00,0.00,6.75,0.00
2563,เมษายน,ภาคเหนือ,พิษณุโลก,1981.00,103.00,3.84,2.74
2563,เมษายน,ภาคเหนือ,พะเยา,0.00,10.00,0.25,0.27
2563,เมษายน,ภาคเหนือ,เพชรบูรณ์,0.00,6.00,1.64,0.16
2563,เมษายน,ภาคเหนือ,แพร่,328.00,0.00,0.36,0.00
2563,เมษายน,ภาคเหนือ,ลำปาง,1493.00,0.00,3.78,0.00
2563,เมษายน,ภาคเหนือ,ลำพูน,408.00,0.00,0.34,0.00
2563,เมษายน,ภาคเหนือ,แม่ฮ่องสอน,974.00,188.00,3.15,4.99
2563,เมษายน,ภาคเหนือ,อุตรดิตถ์,856.00,17.00,1.89,0.45
2563,เมษายน,ภาคเหนือ,อุทัยธานี,0.00,0.00,0.08,0.00
2563,เมษายน,ภาคเหนือ,สุโขทัย,307.00,62.00,0.54,1.65
2563,เมษายน,ภาคเหนือ,น่าน,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,38.00,0.00,0.04,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,245.00,0.00,0.37,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,67.00,0.00,0.03,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,นครพนม,143.00,0.00,0.12,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,280.00,0.00,0.25,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,117.00,0.00,0.06,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,114.00,0.00,0.07,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,0.00,26.00,0.00,0.28
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,เลย,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,40.00,0.00,0.03,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,หนองคาย,36.00,0.00,0.03,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,98.00,0.00,0.12,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,สกลนคร,70.00,0.00,0.05,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,ยโสธร,0.00,0.00,0.00,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,11.00,0.00,0.01,0.00
2563,เมษายน,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,0.00,0.00,0.00,0.00
2563,พฤษภาคม,ภาคกลาง,กรุงเทพมหานคร,378984.00,137546.00,1653.74,7067.18
2563,พฤษภาคม,ภาคกลาง,ลพบุรี,538.00,0.00,0.80,0.00
2563,พฤษภาคม,ภาคกลาง,พระนครศรีอยุธยา,1269.00,0.00,2.40,0.00
2563,พฤษภาคม,ภาคกลาง,สระบุรี,1053.00,0.00,1.24,0.00
2563,พฤษภาคม,ภาคกลาง,ชัยนาท,531.00,0.00,0.66,0.00
2563,พฤษภาคม,ภาคกลาง,นครปฐม,1870.00,0.00,2.13,0.00
2563,พฤษภาคม,ภาคกลาง,สิงห์บุรี,914.00,0.00,0.86,0.00
2563,พฤษภาคม,ภาคกลาง,อ่างทอง,520.00,0.00,0.54,0.00
2563,พฤษภาคม,ภาคกลาง,นนทบุรี,1277.00,0.00,1.81,0.00
2563,พฤษภาคม,ภาคกลาง,ปทุมธานี,976.00,0.00,1.16,0.00
2563,พฤษภาคม,ภาคกลาง,สมุทรปราการ,0.00,0.00,0.00,0.00
2563,พฤษภาคม,ภาคกลาง,สมุทรสาคร,939.00,0.00,1.39,0.00
2563,พฤษภาคม,ภาคกลาง,ฉะเชิงเทรา,496.00,0.00,0.64,0.00
2563,พฤษภาคม,ภาคตะวันตก,ราชบุรี,4086.00,0.00,5.54,0.00
2563,พฤษภาคม,ภาคตะวันตก,กาญจนบุรี,24727.00,0.00,50.09,0.00
2563,พฤษภาคม,ภาคตะวันตก,สมุทรสงคราม,2212.00,0.00,2.68,0.00
2563,พฤษภาคม,ภาคตะวันตก,สุพรรณบุรี,1157.00,0.00,1.99,0.00
2563,พฤษภาคม,ภาคตะวันตก,เพชรบุรี,1645.00,25.00,3.67,0.71
2563,พฤษภาคม,ภาคตะวันตก,ประจวบคีรีขันธ์,3572.00,213.00,11.83,6.03
2563,พฤษภาคม,ภาคตะวันออก,ชลบุรี,8116.00,10104.00,37.95,563.96
2563,พฤษภาคม,ภาคตะวันออก,จันทบุรี,0.00,0.00,0.00,0.00
2563,พฤษภาคม,ภาคตะวันออก,ตราด,0.00,293.00,0.00,16.23
2563,พฤษภาคม,ภาคตะวันออก,นครนายก,2663.00,0.00,5.31,0.00
2563,พฤษภาคม,ภาคตะวันออก,ปราจีนบุรี,1275.00,20.00,3.10,0.54
2563,พฤษภาคม,ภาคตะวันออก,ระยอง,4885.00,0.00,15.30,0.00
2563,พฤษภาคม,ภาคตะวันออก,สระแก้ว,0.00,0.00,0.00,0.00
2563,พฤษภาคม,ภาคใต้,ภูเก็ต,0.00,3941.00,0.00,255.85
2563,พฤษภาคม,ภาคใต้,พัทลุง,119.00,0.00,0.21,0.00
2563,พฤษภาคม,ภาคใต้,ตรัง,0.00,94.00,0.00,3.11
2563,พฤษภาคม,ภาคใต้,ระนอง,0.00,231.00,0.00,9.01
2563,พฤษภาคม,ภาคใต้,ชุมพร,249.00,0.00,0.77,0.00
2563,พฤษภาคม,ภาคใต้,ปัตตานี,316.00,0.00,0.95,0.00
2563,พฤษภาคม,ภาคใต้,ยะลา,330.00,57.00,0.85,1.62
2563,พฤษภาคม,ภาคใต้,นครศรีธรรมราช,101.00,0.00,0.21,0.00
2563,พฤษภาคม,ภาคใต้,นราธิวาส,115.00,0.00,0.43,0.00
2563,พฤษภาคม,ภาคใต้,กระบี่,0.00,198.00,0.00,12.85
2563,พฤษภาคม,ภาคใต้,สงขลา,0.00,531.00,0.00,34.47
2563,พฤษภาคม,ภาคใต้,พังงา,0.00,1135.00,0.00,73.69
2563,พฤษภาคม,ภาคใต้,สุราษฎร์ธานี,0.00,8239.00,0.00,534.87
2563,พฤษภาคม,ภาคใต้,สตูล,0.00,95.00,0.00,2.39
2563,พฤษภาคม,ภาคเหนือ,กำแพงเพชร,1924.00,0.00,3.82,0.00
2563,พฤษภาคม,ภาคเหนือ,เชียงราย,10562.00,367.00,53.93,9.75
2563,พฤษภาคม,ภาคเหนือ,เชียงใหม่,11629.00,583.00,83.39,15.49
2563,พฤษภาคม,ภาคเหนือ,พิจิตร,1867.00,0.00,2.09,0.00
2563,พฤษภาคม,ภาคเหนือ,นครสวรรค์,6865.00,12.00,12.44,0.10
2563,พฤษภาคม,ภาคเหนือ,ตาก,5214.00,0.00,13.92,0.00
2563,พฤษภาคม,ภาคเหนือ,พิษณุโลก,9410.00,92.00,15.68,2.28
2563,พฤษภาคม,ภาคเหนือ,พะเยา,2330.00,5.00,3.96,0.04
2563,พฤษภาคม,ภาคเหนือ,เพชรบูรณ์,5739.00,0.00,14.11,0.00
2563,พฤษภาคม,ภาคเหนือ,แพร่,2968.00,0.00,4.30,0.00
2563,พฤษภาคม,ภาคเหนือ,ลำปาง,3720.00,0.00,9.35,0.00
2563,พฤษภาคม,ภาคเหนือ,ลำพูน,2633.00,0.00,3.00,0.00
2563,พฤษภาคม,ภาคเหนือ,แม่ฮ่องสอน,629.00,0.00,2.18,0.00
2563,พฤษภาคม,ภาคเหนือ,อุตรดิตถ์,1979.00,9.00,3.89,0.07
2563,พฤษภาคม,ภาคเหนือ,อุทัยธานี,1117.00,0.00,1.49,0.00
2563,พฤษภาคม,ภาคเหนือ,สุโขทัย,4202.00,38.00,6.85,0.53
2563,พฤษภาคม,ภาคเหนือ,น่าน,1569.00,0.00,4.12,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,1112.00,0.00,1.72,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,9869.00,0.00,22.85,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,1948.00,0.00,2.00,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,นครพนม,1704.00,0.00,2.76,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,7709.00,0.00,14.00,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,1331.00,0.00,1.60,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,1022.00,0.00,1.77,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,1172.00,0.00,1.36,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,1190.00,2.00,1.59,0.02
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,เลย,2514.00,0.00,3.86,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,1720.00,0.00,1.75,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,871.00,0.00,1.40,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,หนองคาย,4234.00,0.00,7.57,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,958.00,0.00,1.16,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,5120.00,0.00,10.88,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,6945.00,0.00,11.90,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,สกลนคร,1643.00,0.00,2.47,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,ยโสธร,739.00,0.00,1.07,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,657.00,0.00,0.67,0.00
2563,พฤษภาคม,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,196.00,0.00,0.17,0.00
2563,มิถุนายน,ภาคกลาง,กรุงเทพมหานคร,795125.00,82893.00,5189.09,2018.85
2563,มิถุนายน,ภาคกลาง,ลพบุรี,19370.00,0.00,29.65,0.00
2563,มิถุนายน,ภาคกลาง,พระนครศรีอยุธยา,49268.00,170.00,88.22,0.29
2563,มิถุนายน,ภาคกลาง,สระบุรี,30295.00,0.00,37.05,0.00
2563,มิถุนายน,ภาคกลาง,ชัยนาท,10667.00,0.00,13.49,0.00
2563,มิถุนายน,ภาคกลาง,นครปฐม,31488.00,0.00,38.17,0.00
2563,มิถุนายน,ภาคกลาง,สิงห์บุรี,8146.00,0.00,7.83,0.00
2563,มิถุนายน,ภาคกลาง,อ่างทอง,3606.00,0.00,3.86,0.00
2563,มิถุนายน,ภาคกลาง,นนทบุรี,77935.00,0.00,97.90,0.00
2563,มิถุนายน,ภาคกลาง,ปทุมธานี,20678.00,0.00,23.70,0.00
2563,มิถุนายน,ภาคกลาง,สมุทรปราการ,51035.00,0.00,64.68,0.00
2563,มิถุนายน,ภาคกลาง,สมุทรสาคร,11771.00,24.00,17.72,0.04
2563,มิถุนายน,ภาคกลาง,ฉะเชิงเทรา,54880.00,0.00,74.91,0.00
2563,มิถุนายน,ภาคตะวันตก,ราชบุรี,90264.00,0.00,124.72,0.00
